OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
"Farmers, except horticultural",2.9355271186261045,40.7,,928379.0059683233,1770.995400363671
"Managers, farms, except horticultural",5.117701575532901,43.7,,1018904.8798887859,3167.525486561631
Farm workers,2.752933428364911,18.587588305071513,,6332083.5546717,761.92234568492
"Groundskeepers and gardeners, except farm",3.1589758500376273,22.5,,3191887.6949100364,1594.7475542176917
"Graders and sorters, agricultural products",3.237098406273716,21.5,,5835788.077030104,1443.4669870984062
Timber cutting and logging occupations,2.5900926424342012,26.94793041901578,,3052499.279131371,1618.1630166869706
Fishers,2.77112169194995,30.199999999999996,,2544944.27745174,1617.0173107444728
Automobile mechanics,3.6965374293433744,36.735792870299555,,1967038.8648235225,2599.250213836706
Aircraft engine mechanics,4.865397977302555,48.20000000000001,,1986184.473210839,3448.0043233227825
Machinery maintenance occupations,3.065661556115131,26.236298728205778,,2539487.6849839035,2717.1963153029674
"Electronic repairers, communications and industrial equipment",5.2086773578913945,35.0,,3519782.315457288,2370.647546840267
Telephone line installers and repairers,4.901152940204141,39.199999999999996,,2240966.7989448598,3187.243274515476
"Camera, watch, and musical instrument repairers",4.519796176046176,36.1573547979798,,2890497.1561598126,2682.3318001443004
Office machine repairers,5.2048043925875085,33.9,,2525586.817021277,2823.5689773507206
Millwrights,3.190072399087573,40.300000000000004,,1458029.2257264704,3199.9280967965883
"Mechanics and repairers, n.s. ",3.792823569947277,33.299842026224944,,1940239.6809579842,2858.0735325666515
Brickmasons and stonemasons,3.4710980028037213,35.96313834726091,,2011653.2928250222,2793.9201121488522
Carpenters,3.247006507592191,39.91108335915712,,1681927.4061233343,2410.843281685776
Electricians,4.49423225046441,48.914405328258795,,1850173.3638620814,3348.6316886412033
"Painters, construction and maintenance",3.3521668524120365,29.8,,2247847.8610284985,2218.8373188982646
Paperhangers,3.2128703703703705,24.3,,2246101.794074074,1692.7546296296296
Plasterers,3.325827205882353,33.2,,1998404.8004595588,3074.2210477941176
"Plumbers, pipefitters, and steamfitters",3.7885493975903612,40.61344963855422,,2048373.354014458,3117.701686746988
Concrete and terrazzo finishers,2.73228650990099,31.599999999999994,,3033688.883121906,2761.2507735148515
Glaziers,3.5090317919075145,25.5,,2284418.0431719655,2925.451589595376
Insulation workers,3.76157774256031,28.399999999999995,,3633745.9478781475,3488.5191054763163
Roofers,3.3457431783515057,31.200000000000003,,3071366.649737303,2270.097734591266
Structural metal workers,3.790189156436061,35.5,,1578996.3174561358,3189.0194425417567
"Construction trades, n.e.c. ",4.708994708994709,40.800000000000004,,6959034.798059965,1793.7389770723105
Explosives workers,3.3852711342647406,32.1,,3251015.2682926827,2475.5031967795408
Mining machine operators,2.940820862522401,26.3,,1994641.2763865292,2379.037313519678
"Supervisors, production occupations",4.053155471289274,45.3,,1419488.4546886582,3833.9993656269603
Tool and die makers,3.9333394011104033,42.0,,1437628.3994174935,3641.062164376081
Machinists,3.921337255534363,47.56675879019747,,1818263.3807686106,3068.867714687679
Boilermakers,3.8993412384716732,30.700000000000006,,1180536.7773386035,3469.7452788757137
"Patternmakers and model makers, metal",3.8619783616692427,39.10000000000001,,1449580.076867594,2824.273570324575
"Engravers, metal",4.17291280148423,41.2,,2971588.293135436,2980.204081632653
Sheet metal workers,4.050879658031703,37.02829550177118,,2130423.040311888,3169.778947576735
Cabinet makers and bench carpenters,4.124067459420355,38.6,,2394333.6058235746,2504.525206854456
Dressmakers,3.5551182217188164,31.7,,4991889.292043041,1089.2425315021944
Tailors,3.3137854513964062,41.2,,3011718.161912752,2421.6372591470017
Upholsterers,3.825293413173653,30.3,,2074048.8683113772,2656.2754491017963
Miscellaneous precision apparel and fabric workers,4.164059735296199,33.8237950314955,,3551444.9773515463,2316.8270932125415
Optical goods workers,4.97510770703686,51.400000000000006,,2544065.878091591,3724.445508217648
Bookbinders,4.049592695371945,31.3,,4380980.63360487,2183.6988631277413
"Miscellaneous precision workers, n.e.c.",3.5411719319302155,46.599999999999994,,1812054.0348921942,3086.780402074671
Butchers and meat cutters,3.9667238810803807,32.1,,1839631.3970626337,2859.387508906017
Bakers,3.10567928201719,34.2,,2925047.7862196686,2608.437010304383
Power plant operators,3.9664173165685184,38.8,,1305599.7902275983,3582.0865828425913
Stationary engineers,4.3909392965960325,35.0,,1368515.7500723808,3548.8653440502944
Lathe and turning machine set-up operators,3.5355843399796245,47.8,,1576719.4176975696,3275.927812545481
Rolling machine operators,3.236535145552287,36.0,,2012446.1627954154,3086.9915812962777
"Grinding, abrading, buffing, and polishing machine operators",3.3839957831622987,19.75436590950271,,2260421.316625212,2743.4979657052495
Forging machine operators,3.103491033956505,35.5,,1284713.8192483785,2659.5741129339945
Molding and casting machine operators,2.9368990072249077,39.099999999999994,,1956827.082488695,2474.795987317428
Heat treating equipment operators,3.755434782608696,35.5,,2292104.5645652176,3086.7934782608695
Sawing machine operators,2.5912427811674115,27.700000000000003,,1918738.546934647,1850.882573656563
Printing press operators,4.446290623335109,40.351798082045825,,3309423.71204049,3263.78363079382
Photoengravers and lithographers,4.1227528599963685,39.32798862054355,,1545214.3104533623,3637.3355123781853
Typesetters and compositors,4.72125919370098,38.0,,2502611.1787926876,3474.1689809869686
"Knitting, looping, taping, and weaving machine operators",2.6791587225929456,24.9,,4242893.726555052,2097.4797426120113
Shoe machine operators,2.955708145507915,32.8,,2654957.075584443,1607.6913198448474
Laundering and dry cleaning machine operators,3.003153087092246,18.10698183570426,,5716274.680647797,1258.9383733841737
Miscellaneous textile machine operators,2.409557327001357,24.9,,5979276.647345658,1680.9171472184532
Mixing and blending machine operators,3.4162264150943398,25.0,,3488931.4689308177,2581.9056603773583
Painting and paint spraying machine operators,3.330667902030293,29.0,,3056820.7729213666,2374.4860820174026
"Furnace, kiln, and oven operators, except food",2.987939028867465,32.623845913275225,,1974001.2176821723,2663.9156683844826
Crushing and grinding machine operators,3.3214070351758793,25.2,,2623217.67758794,2313.497487437186
Motion picture projectionists,4.271554121704305,33.900000000000006,,2929710.4426521305,2913.599955501168
Photographic process machine operators,5.02254746835443,35.9,,5990295.544303797,2182.9351265822784
"Machine operators, n.s. ",3.3642096966744495,28.4,,4648178.273110617,2113.2236978469637
Welders and cutters,3.645124664541138,40.1,,2406610.06789458,2912.9582769456615
Truck drivers,3.4520221809993354,31.226876704990723,,2534245.2175979842,2462.2839088555356
Bus drivers,3.6541043155525723,32.4,,1547346.3887748253,2840.194061673313
Taxicab drivers and chauffeurs,3.488167812015074,22.0,,2674850.776975726,2223.4794807138105
Railroad conductors and yardmasters,3.619476398254661,38.609111463704885,,765965.2034906783,4219.282030940103
Locomotive operating occupations,3.6612712477715212,43.12943709953577,,1236832.6984625703,4093.400172982896
"Railroad brake, signal, and switch operators",3.774820900557639,33.788063344644875,,1714265.0022424639,3238.9910896787123
Sailors and deckhands,3.925688353623947,44.69869529170485,,5097521.979207575,2968.2059170048437
"Bridge, lock, and lighthouse tenders",2.9873182802350757,31.052984843798328,,3345809.749149397,2498.0461903288997
Hoist and winch operators,3.089025500910747,38.8,,1948883.2227060564,3173.7064549180327
Excavating and loading machine operators,3.3903148126394926,32.599999999999994,,1784577.6278339012,3032.9040878656174
Miscellaneous material moving equipment operators,2.6589339961336647,27.20000000000001,,1441462.0903065451,2582.2424744545706
Stevedores,2.711734693877551,24.4,,3036880.7502747253,2361.999607535322
Garage and service station related occupations,4.176398374274442,21.6,,4427867.339566871,1753.367599909417
Vehicle washers and equipment cleaners,2.901588201928531,16.3,,4372274.309226697,1675.5388542257515
"Laborers, except construction",2.8947773408035373,17.5,,3563293.2711949637,1852.9881580507893
"Military occupation, rank not specified ",4.800764107171629,0.0,,8320710.983659631,1667.455602314715
999,3.383958871354715,0.0,,8217470.232999698,1784992.2379641428
119,11.0,78.3,,9950.0,9950.0
154,10.75,78.3,,5800.0,5800.0
156,9.386144964720975,59.599999999999994,,3755.9653624118023,3082.4887748556766
174,10.23076923076923,52.4,,4265.384615384615,3711.5384615384614
176,7.5,64.5,,2500.0,1933.3333333333333
178,10.405405405405405,75.7,,6867.5675675675675,6685.135135135135
18,1.75,38.3,,1975.0,1900.0
183,10.0,59.8,,3550.0,3550.0
185,6.0,58.2,,2550.0,2550.0
186,9.142857142857142,46.0,,4892.857142857143,3478.5714285714284
187,9.0,55.0,,1350.0,1050.0
188,4.8,56.2,,3790.0,1990.0
189,8.666666666666666,40.5,,6316.666666666667,3850.0
19,2.0,52.20000000000001,,2050.0,2050.0
195,8.020997375328085,52.5,,5644.816272965879,5038.517060367454
199,10.0,51.400000000000006,,3950.0,3950.0
200,5.3718820861678,50.599999999999994,,3922.562358276644,3598.299319727891
203,4.0,61.0,,1950.0,1950.0
207,1.9335219236209336,41.9,,1182.3903818953324,850.0
217,10.142857142857142,56.1,,4078.5714285714284,4078.5714285714284
218,2.0,39.4,,2850.0,1350.0
22,5.2503154755076284,50.3,,4960.080876448319,4527.595503040036
225,9.379888268156424,47.0,,5140.782122905028,5140.782122905028
226,11.0,70.1,,6050.0,6050.0
23,7.358208955223881,56.699999999999996,,3916.464552238806,3790.158582089552
235,6.0,50.2,,5450.0,3450.0
25,8.8,48.8,,5130.0,5130.0
254,5.526315789473684,44.0,,4639.473684210527,4110.368421052632
274,5.643682214972225,33.35140640155189,,4233.519971783793,3888.069835111542
276,4.683229813664596,30.9,,5289.130434782609,3051.552795031056
29,2.0,50.0,,5150.0,3150.0
313,6.9523809523809526,44.5,,2761.1111111111113,2416.6666666666665
328,6.0,56.0,,10000.0,4550.0
33,7.0,47.9,,3550.0,3550.0
337,6.216216216216216,47.6,,4414.864864864865,4414.864864864865
348,4.59375,40.4,,2643.75,2293.75
355,4.298507462686567,42.3,,4142.537313432836,2857.4626865671644
356,6.0,37.6,,5150.0,5150.0
357,3.0,24.45,,1200.0,1200.0
359,2.0,33.5,,3150.0,3150.0
36,9.156549520766774,40.6,,5040.095846645368,5040.095846645368
361,8.0,31.3,,7350.0,7050.0
364,2.943396226415094,29.199999999999996,,3351.8867924528304,3054.7169811320755
375,6.650963597430406,46.9,,5707.173447537473,5283.190578158458
379,4.729830214400793,35.5,,3593.952162597596,3163.304002974346
383,6.0,49.5,,3150.0,3150.0
4,6.087649402390438,60.6,,4120.385126162018,4006.440903054449
405,2.36734693877551,23.55510204081633,,3916.326530612245,2619.387755102041
417,2.3333333333333335,43.8,,3416.6666666666665,2816.6666666666665
418,3.1948160535117056,47.8,,3685.535117056856,3409.6153846153848
426,2.105296745373325,21.9,,2454.7223994894703,2228.4301212507976
43,11.0,70.5,,1850.0,1850.0
434,3.044233807266983,19.9,,3245.102685624013,2671.6429699842024
435,3.984297520661157,20.3,,2602.038567493113,2281.3636363636365
436,3.599636032757052,26.4,,3440.7188353048227,2523.61237488626
438,1.0,15.3,,1550.0,1550.0
439,3.2,17.6,,1715.0,1715.0
44,4.0,71.1,,2550.0,0.0
447,4.287694974003466,36.3,,3108.752166377816,2193.6741767764297
453,2.0846654825340436,16.1,,1674.185908821788,1422.8537596210776
454,2.4516129032258065,20.9,,2595.5044612216884,2384.1111873713107
458,3.7935828877005346,35.0,,2399.304812834225,2240.3743315508023
459,4.0,14.7,,4250.0,1550.0
464,2.967741935483871,20.2,,2250.0,1582.258064516129
469,3.5235650956602895,19.764395706952868,,2750.0699953336443,2626.6915538964067
473,3.150859950859951,40.70000000000001,,3067.7272727272725,2678.808353808354
475,9.0,43.7,,3350.0,3350.0
479,1.8206349206349206,18.4,,1310.952380952381,1310.952380952381
48,7.161943319838056,67.3,,5045.951417004048,5045.951417004048
486,6.0,22.5,,1450.0,1450.0
505,4.9594423320659065,36.7,,3678.2636248415715,3331.2420785804816
508,6.0,48.2,,4550.0,2550.0
519,2.0,30.4,,3350.0,3350.0
523,7.0,35.0,,4012.5,3687.5
527,4.2792792792792795,39.20000000000001,,3954.6546546546547,3677.1771771771773
53,8.136446886446887,67.80000000000001,,5720.192307692308,5117.994505494506
535,5.046793760831889,34.774003466204505,,3316.8977469670713,2744.9740034662045
538,2.0,33.9,,3450.0,3450.0
544,1.4,40.29999999999999,,3590.0,3310.0
549,3.943651099961405,32.8,,3640.737167116943,3303.7244307217293
55,2.6666666666666665,69.40000000000002,,4716.666666666667,4716.666666666667
56,6.0,54.4,,4450.0,4450.0
563,3.8977635782747604,35.7,,4202.076677316294,4202.076677316294
567,3.1642116748499727,39.98052373158756,,3230.9056192034914,2697.6268412438626
57,9.14396887159533,62.3,,6982.684824902723,5794.941634241245
575,4.501845018450185,49.199999999999996,,4685.931734317343,3757.841328413284
579,3.6890595009596927,29.8,,2100.895713371721,1925.911708253359
584,2.0,33.2,,5050.0,5050.0
585,3.415989159891599,40.6,,4523.915989159892,3115.379403794038
59,9.249544626593806,60.4,,6861.748633879782,6861.748633879782
593,2.0,28.4,,3500.0,2862.5
595,3.987878787878788,31.2,,3406.3636363636365,3406.3636363636365
616,2.0,26.3,,3350.0,1650.0
628,4.562931696085956,45.300000000000004,,4616.078280890253,3821.1435149654644
634,3.982456140350877,42.0,,3976.315789473684,3660.5263157894738
637,3.2497105364724046,47.8,,4089.0196835198767,3437.109224237746
653,4.698630136986301,36.8,,4595.890410958904,3553.6529680365297
657,2.0,38.6,,3550.0,3550.0
666,2.0,31.699999999999996,,2550.0,1350.0
667,3.562111801242236,41.199999999999996,,4382.298136645963,3840.6832298136646
668,4.0,30.3,,2791.6666666666665,2791.6666666666665
67,4.0,55.4,,5250.0,5250.0
677,2.0,51.4,,3450.0,3450.0
679,4.666666666666667,31.3,,2916.6666666666665,2916.6666666666665
684,4.0,46.6,,7650.0,2750.0
686,4.077338129496403,32.099999999999994,,2766.546762589928,2291.726618705036
687,2.130693069306931,34.20000000000001,,3478.3168316831684,2933.762376237624
696,4.813810110974106,35.0,,4744.512946979038,4049.383477188656
703,5.0,47.8,,3050.0,3050.0
709,3.4558823529411766,18.7,,2676.654411764706,2628.125
713,4.4,35.5,,4410.0,4410.0
727,4.0,27.7,,3350.0,3350.0
73,9.877828054298643,68.8,,7001.131221719457,7001.131221719457
735,4.0,40.3,,6600.0,6050.0
736,4.357345971563981,38.0,,4750.758293838862,4531.800947867298
739,2.5714285714285716,24.9,,3892.8571428571427,3378.5714285714284
745,2.2364672364672367,32.79999999999999,,1811.111111111111,1447.008547008547
748,1.8175815105241435,18.2,,2200.433347090384,1999.4428394552208
749,1.0,24.9,,550.0,550.0
756,10.0,25.0,,4550.0,4550.0
759,2.9395017793594307,29.0,,4427.580071174377,2900.8896797153025
766,2.6153846153846154,32.715384615384615,,3080.769230769231,2450.0
779,3.1839546191247976,28.4,,3080.1080497028634,2537.5337655321446
783,3.2425149700598803,40.1,,4311.676646706587,3367.564870259481
804,3.236734693877551,31.49755102040816,,3290.6482593037217,2902.8931572629053
808,3.52,32.4,,3647.3846153846152,2728.5384615384614
809,3.1820809248554913,22.0,,2615.8959537572255,2541.7148362235066
823,2.918767507002801,36.92521008403361,,5016.106442577031,3810.2240896358544
824,2.090909090909091,41.92727272727273,,3486.3636363636365,3486.3636363636365
825,5.203883495145631,34.192718446601944,,4865.533980582524,4011.1650485436894
829,4.758620689655173,49.05862068965517,,2160.344827586207,1860.344827586207
834,2.942528735632184,23.5,,3402.8735632183907,2770.689655172414
84,9.88888888888889,81.5,,6538.888888888889,6016.666666666667
848,2.0,38.8,,1710.0,1710.0
85,9.384615384615385,73.6,,7696.153846153846,7696.153846153846
853,2.0,32.6,,2431.25,2431.25
876,4.430051813471502,24.4,,3125.1295336787566,3125.1295336787566
885,4.0,21.6,,2450.0,2450.0
889,2.64340239912759,17.5,,2938.572986446487,2215.6254868359556
905,5.052932761087267,0.0,,3763.590844062947,3314.6638054363375
95,4.0,61.5,,716.6666666666666,716.6666666666666
96,3.0,60.7,,3050.0,3050.0
999,3.2698541947632256,0.0,,1523.374640576096,861.675869615003
