OCC1950,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Demonstrators,5.654434250764526,28.3,,120802.55779816514,1597.3700305810398
Hucksters and peddlers,5.493615996145507,18.3,,152232.12262105517,1908.5280655263791
Insurance agents and brokers,6.850944386149004,46.9,,97697.28693599161,8269.388772298007
Newsboys,2.955446444808147,15.4,,133459.93526095652,931.7603200581924
Real estate agents and brokers,6.764996907854051,44.0,,48321.69588744589,9889.927334570191
Stock and bond salesmen,8.36388140161725,50.6,,74103.6558849955,16438.297394429468
Salesmen and sales clerks (n.e.c.),5.66992011462819,32.8,,269740.802389628,4842.487924752139
Bakers,4.1284210526315785,34.20000000000001,,209533.78701754386,4883.210526315789
Blacksmiths,3.8454746136865343,35.5,,185446.00883002207,5839.403973509934
Bookbinders,4.555211558307533,31.3,,113537.91537667699,3950.2579979360166
Boilermakers,4.147058823529412,30.7,,91091.30213903743,8175.668449197861
"Brickmasons, stonemasons, and tile setters",4.029022082018927,35.70000000000001,,192862.03217665615,7043.449001051525
Cabinetmakers,4.190886699507389,38.6,,169394.99630541872,5963.300492610838
Carpenters,4.036117783115381,39.9,,160304.88212792456,6334.730006227204
Cement and concrete finishers,3.663170163170163,31.6,,335435.34032634035,6288.927738927739
Compositors and typesetters,5.319217367997855,38.0,,126563.69793621013,7043.1653712141515
"Cranemen, derrickmen, and hoistmen",3.7606382978723403,38.8,,83285.92497200448,7827.561590145577
Decorators and window dressers,5.9141260162601625,37.4,,148493.5838414634,3937.8048780487807
Electricians,5.127469287469287,49.2,,93288.45375921376,8958.275184275184
Electrotypers and stereotypers,4.828402366863905,38.0,,71230.76331360947,8720.414201183432
"Engravers, except photoengravers",4.753488372093023,41.2,,104820.68837209302,5682.093023255814
"Excavating, grading, and road machinery operators",3.818660840508932,32.6,,143379.71931628324,7093.368461637322
Foremen (n.e.c.),5.2028816846771955,45.3,,59888.41310612358,9396.835688556386
Forgemen and hammermen,4.10840108401084,35.5,,118909.60975609756,7836.449864498645
Furriers,4.353658536585366,34.70000000000001,,10421.951219512195,6109.1463414634145
Glaziers,4.51346499102334,25.5,,118771.98204667863,7844.614003590665
"Heat treaters, annealers, temperers",4.1735537190082646,35.5,,155264.7582644628,7551.962809917355
"Inspectors, scalers, and graders, log and lumber",4.0637362637362635,31.3,,96025.59560439561,5546.483516483517
Inspectors (n.e.c.),5.126534788540246,31.3,,99223.60982264666,7225.818553888131
"Jewelers, watchmakers, goldsmiths, and silversmiths",4.834782608695652,37.3,,76008.68913043478,6882.608695652174
"Job setters, metal",4.2484567901234565,47.8,,63025.22633744856,8218.312757201646
"Linemen and servicemen, telegraph, telephone, and power",5.6933193668528865,39.20000000000001,,83817.98044692738,8345.548184357542
Locomotive engineers,4.452904238618524,50.8,,35665.38226059655,9618.524332810048
Locomotive firemen,4.977491961414791,36.20000000000001,,140063.65273311897,8294.372990353697
Loom fixers,3.1844863731656186,30.4,,92882.59119496855,5780.398322851153
Machinists,4.653543307086614,47.8,,96403.04840203798,7605.24548402038
"Mechanics and repairmen, airplane",5.454244431065623,48.2,,54055.60987357014,9057.871763997591
"Mechanics and repairmen, automobile",4.351788506645817,36.70000000000001,,119747.2500488663,6551.98885848319
"Mechanics and repairmen, office machine",6.134130146082337,33.9,,104111.17928286853,8380.31208499336
"Mechanics and repairmen, radio and television",5.4563517915309445,35.0,,147067.9016286645,6849.869706840391
"Mechanics and repairmen, railroad and car shop",3.940636042402827,37.20000000000001,,66021.86713780918,6752.155477031803
Mechanics and repairmen (n.e.c.),4.5996227778000724,32.8,,104049.29640033709,7426.8048477065695
"Millers, grain, flour, feed, etc.",3.8072289156626504,25.2,,129354.80722891567,5869.578313253012
Millwrights,4.2825499729875744,40.3,,33463.396002161,9065.045921123718
"Molders, metal",3.8363211223694464,39.1,,157632.13639906468,5990.140296180826
Motion picture projectionists,5.071925754060325,33.9,,659663.7401392112,5849.419953596288
Opticians and lens grinders and polishers,5.468315301391035,51.4,,104486.08037094281,6542.503863987636
"Painters, construction and maintenance",4.028842468378689,29.8,,354571.5206017631,5118.953622077424
"Pattern and model makers, except paper",5.1340659340659345,39.1,,45258.183516483514,9329.505494505494
Photoengravers and lithographers,5.516393442622951,40.3,,80964.74726775957,8642.622950819672
Piano and organ tuners and repairmen,5.477987421383648,32.0,,135205.96226415093,5714.779874213837
Plasterers,3.693107932379714,33.2,,165783.85955786737,6963.979193758128
Plumbers and pipe fitters,4.518436146552733,40.6,,122483.0744469156,8571.819033126536
"Pressmen and plate printers, printing",5.059442548350398,40.2,,182093.79692832765,7501.123435722412
"Rollers and roll hands, metal",4.008213552361396,36.0,,72755.53798767967,7989.425051334702
Roofers and slaters,3.8264026402640265,31.2,,444139.62640264025,5434.026402640264
"Shoemakers and repairers, except factory",4.130684788290643,32.8,,166213.99372713018,5804.391008886566
Stationary engineers,4.70617816091954,35.0,,80235.13433908045,8157.9621647509575
Stone cutters and stone carvers,3.95625,32.6,,71155.93125,5520.0
Structural metal workers,4.560096153846154,35.5,,155751.57211538462,8561.370192307691
Tailors and tailoresses,3.8534718425369054,41.2,,97288.45489338436,5047.621651175506
"Tinsmiths, coppersmiths, and sheet metal workers",4.679083094555874,36.8,,117426.19283667621,8242.521489971346
"Tool makers, and die makers and setters",5.054459883460332,42.0,,57157.08874943971,9403.922008068132
Upholsterers,3.9471571906354517,30.3,,102301.36187290969,5248.86287625418
Craftsmen and kindred workers (n.e.c.),4.332840803371094,46.6,,514522.29672193946,6171.873802878564
Members of the armed services,6.522508480792152,0.0,,4802611.3635280095,4642.902493811313
Apprentice auto mechanics,5.050632911392405,40.79999999999999,,12463.291139240506,3551.26582278481
Apprentice bricklayers and masons,5.2444444444444445,40.79999999999999,,454794.4,5625.0
Apprentice carpenters,5.801619433198381,40.8,,699267.1376518218,4338.056680161943
Apprentice electricians,5.927685950413223,40.8,,445713.38636363635,5757.231404958678
Apprentice machinists and toolmakers,5.87468671679198,40.8,,87198.61403508772,5966.791979949875
"Apprentice mechanics, except auto",5.601307189542483,40.79999999999999,,207474.81699346405,6135.6209150326795
Apprentice plumbers and pipe fitters,5.757097791798107,40.79999999999999,,232957.54889589906,5768.13880126183
"Apprentices, building trades (n.e.c.)",5.016666666666667,40.8,,1676409.8333333333,4142.5
"Apprentices, metalworking trades (n.e.c.)",5.777777777777778,40.8,,91646.42063492064,6167.063492063492
"Apprentices, printing trades",5.6173913043478265,40.8,,315706.7086956522,4804.347826086957
"Apprentices, other specified trades",5.534013605442177,40.79999999999999,,216063.75510204083,4715.136054421769
"Apprentices, trade not specified",5.476190476190476,40.79999999999999,,131135.70238095237,3561.309523809524
Asbestos and insulation workers,4.548387096774194,28.4,,100955.90501792115,8266.756272401433
"Attendants, auto service and parking",4.562137695545144,21.6,,342848.9622012229,2983.065989041531
Blasters and powdermen,3.6586538461538463,32.1,,440855.9663461539,5748.076923076923
"Boatmen, canalmen, and lock keepers",4.330935251798561,36.79999999999999,,442606.7913669065,6127.338129496403
"Brakemen, railroad",4.909254267744834,34.7,,145776.2668463612,8291.464510332435
Bus drivers,4.582960443887596,32.4,,117315.91909790585,4983.52425272955
"Chainmen, rodmen, and axmen, surveying",5.5,39.4,,919502.0397727273,3825.7102272727275
"Conductors, bus and street railway",4.616858237547893,28.0,,12373.75478927203,8190.038314176245
Deliverymen and routemen,4.752747252747253,28.0,,273656.5235191638,5659.370812114715
"Dressmakers and seamstresses, except factory",4.219694702184975,31.7,,148831.3238551332,2423.436096976953
Dyers,3.8159722222222223,25.0,,95669.52256944444,4919.965277777777
"Filers, grinders, and polishers, metal",4.058907817226556,18.7,,129196.49339277185,5955.452953351377
"Fruit, nut, and vegetable graders, and packers, except factory",3.7266857962697273,21.5,,165304.79053084648,1603.012912482066
"Furnacemen, smeltermen and pourers",3.8951456310679613,32.9,,120073.22524271844,6848.673139158576
"Heaters, metal",3.9146341463414633,32.9,,132329.25609756098,7650.609756097561
Laundry and dry cleaning operatives,3.7315812917594653,18.2,,145853.6565701559,2738.8997772828507
"Meat cutters, except slaughter and packing house",4.493324989570296,32.1,,172748.35669586985,6477.2215269086355
Milliners,4.011764705882353,33.4,,243448.8,2658.823529411765
Mine operatives and laborers,3.918933146165994,26.3,,201416.67660993157,6123.10931742411
"Motormen, mine, factory, logging camp, etc.",2.8536585365853657,27.2,,8060.365853658536,6332.317073170731
"Oilers and greaser, except auto",3.85327868852459,24.2,,214435.3893442623,6480.081967213115
"Painters, except construction or maintenance",4.052616609783845,29.0,,194153.79266211603,5277.602389078498
Photographic process workers,5.55288985823337,35.9,,245615.8707742639,4485.796074154853
Power station operators,5.24941724941725,38.8,,127818.51981351982,8869.463869463869
Sailors and deck hands,4.100126742712294,33.7,,1161591.773130545,5716.413181242078
Sawyers,3.448024549290372,27.7,,153251.51975450708,4488.281549673955
Stationary firemen,3.969884488448845,32.5,,125057.64108910892,6581.518151815181
"Switchmen, railroad",4.870024370430544,32.79999999999999,,165269.3590576767,7910.1949634443545
Taxicab drivers and chauffers,4.411810411810412,22.0,,239058.44625744625,4674.617974617975
Truck and tractor drivers,4.0029292960439085,32.1,,164901.020535907,6910.517714532391
"Weavers, textile",3.455792682926829,24.9,,100147.97103658537,3997.5990853658536
Welders and flame cutters,4.238634563598922,40.1,,146175.91303659117,6887.050530651038
Operative and kindred workers (n.e.c.),4.221623796570672,28.4,,196402.2305722393,4274.398023379116
"Housekeepers, private household",3.3121894182987432,24.9,,165643.62613270973,1520.812627886583
"Laundresses, private household",3.1534988713318284,17.6,,162937.90744920995,1223.4762979683974
Private household workers (n.e.c.),3.343865971064379,18.899999999999995,,188450.11084816867,1210.8575808099822
"Attendants, hospital and other institution",4.855352922816248,36.29999999999999,,456146.784946716,2489.934008115218
"Attendants, professional and personal service (n.e.c.)",5.01920815366523,14.1,,547556.4664837319,1915.7585260682085
"Attendants, recreation and amusement",5.0409687641466725,14.7,,1299615.1382978724,1691.9873245812585
"Barbers, beauticians, and manicurists",5.095066318885621,35.0,,64274.171818635885,3404.15117376103
Bartenders,4.722905915045653,19.899999999999995,,202947.7276697102,4669.462088130211
Bootblacks,2.8962962962962964,9.300000000000002,,229793.3111111111,1674.0740740740741
Boarding and lodging house keepers,4.1173913043478265,22.1,,876072.9565217391,3370.8695652173915
Charwomen and cleaners,3.58896541285098,12.4,,266653.7052902445,2615.458260803754
"Cooks, except private household",4.095348747143798,26.4,,279087.85101274156,2497.7227837806436
Counter and fountain workers,4.719992462785001,15.3,,833185.3237233842,1389.127567363859
Elevator operators,3.5594525235243797,20.9,,341465.9204448246,3682.7202737382377
"Firemen, fire protection",5.45066045066045,43.8,,53654.04921004921,9206.112406112406
"Guards, watchmen, and doorkeepers",4.2918969775373395,21.9,,228798.008114783,5506.621192520287
"Housekeepers and stewards, except private household",5.801346801346801,36.4,,874344.5133385133,3837.3478373478374
Janitors and sextons,3.805635473824707,16.1,,355064.01693608187,3867.3958178852145
Marshals and constables,5.099009900990099,45.8,,10378.217821782178,6800.990099009901
Midwives,4.392857142857143,23.3,,364407.10714285716,1532.142857142857
Policemen and detectives,5.980384760467748,47.8,,68539.02363887841,8595.718596755942
Porters,4.879003558718861,20.2,,471084.0284697509,3351.423487544484
Practical nurses,5.460134629768137,41.9,,205358.25265519822,3356.7240089753177
Sheriffs and bailiffs,5.400520156046814,55.0,,49382.70091027308,7136.410923276983
"Ushers, recreation and amusement",4.926873857404022,14.9,,579209.9981718464,1331.1700182815357
Waiters and waitresses,4.729495896834701,20.3,,403152.03910902695,1432.4900351699882
Watchmen (crossing) and bridge tenders,4.230560578661844,23.5,,45307.998191681734,2838.8336347197105
"Service workers, except private household (n.e.c.)",4.111719181868436,17.6,,625201.6814814815,2050.1234567901233
Farm foremen,4.340571428571429,35.0,,270921.8022857143,5435.828571428571
"Farm laborers, wage workers",3.222643455052772,18.4,,415183.6771503094,1912.8957903675846
"Farm laborers, unpaid family workers",3.9955912863070537,18.4,,749115.9657676348,732.429979253112
"Farm service laborers, self-employed",4.446428571428571,26.8,,98498.65178571429,6406.25
Fishermen and oystermen,3.6710843373493978,30.2,,357003.63975903613,4507.469879518072
"Gardeners, except farm and groundskeepers",3.708310502283105,22.5,,511231.9589041096,2963.538812785388
Longshoremen and stevedores,3.668029435813573,24.4,,205875.40964840556,6494.3172526574
"Lumbermen, raftsmen, and woodchoppers",3.169736842105263,26.4,,221701.31622807018,4260.263157894737
Teamsters,3.400990099009901,12.2,,303807.8910891089,4306.930693069307
Laborers (n.e.c.),4.191089767436617,17.5,,526588.3933736909,3705.2177392990407
N/A (blank),2.606058185998064,0.0,,274431.5072920208,4804183.600821419
