OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Packaging and filling machine operators,5.211575680631965,28.399999999999995,,267311.2597263366,12165.361816899422
Extruding and forming machine operators,5.558759245335804,28.4,,323429.8760294452,18767.443706177546
Mixing and blending machine operators,5.622508150815875,28.399999999999995,,200482.08645814328,20354.18176914351
"Separating, filtering, and clarifying machine operators",6.106851600532888,28.4,,153241.79778876202,27821.581894244056
Painting and paint spraying machine operators,5.469332510303942,29.0,,258545.10966866638,18673.18899455386
"Roasting and baking machine operators, food",5.743563685636857,34.2,,249247.78980352305,18869.826727642278
"Washing, cleaning, and pickling machine operators",5.136600208183201,28.4,,205452.106413644,15086.436624229322
Folding machine operators,5.207348567850994,28.400000000000002,,128867.38370637032,12912.44760525904
"Furnace, kiln, and oven operators, except food",5.640239051028896,32.5,,113296.99999095873,25021.47076959242
Crushing and grinding machine operators,5.130241764999808,28.4,,321425.8427374409,17426.367855632856
Slicing and cutting machine operators,5.245796384258339,28.400000000000002,,319923.2600146291,14755.282996803266
Motion picture projectionists,6.70839054157132,33.9,,800249.6482074752,18887.91670480549
Photographic process machine operators,6.693397489471848,35.900000000000006,,395365.2527973645,14178.848922030818
"Machine operators, n.s. ",5.50767707262246,28.4,,210523.0542354502,18326.773265019016
Welders and cutters,5.58923533350898,40.1,,279318.48848279763,21453.308657730646
Solderers and brazers,5.448358502006757,28.4,,209546.97135679843,13328.345248751191
Assemblers,5.5778519744563235,28.399999999999995,,236978.01755490148,15521.744684272431
"Hand painting, coating, and decorating occupations",5.893860542979838,29.799999999999997,,323730.6470994978,15327.916933546838
"Production inspectors, checkers, and examiners",6.040970136567122,28.4,,131032.87242064616,20229.492609022982
"Graders and sorters, except agricultural ",5.101551940063004,28.4,,366455.4730686263,10496.01721864535
"Supervisors, motor vehicle operators",6.642125528017644,45.29999999999999,,142062.43212403276,27699.62827557848
Truck drivers,5.6353332007655785,31.471589719370634,,256313.96706693844,20341.17356068703
Bus drivers,5.936737955121765,32.39999999999999,,112720.64314434717,15770.516976221234
Taxicab drivers and chauffeurs,6.115138432288985,22.17146037152929,,275871.0408523785,16185.730066938646
Parking lot attendants,5.840067619079187,21.600000000000005,,539780.5732374291,11036.070602273858
Railroad conductors and yardmasters,6.346791365704981,40.9,,112855.49331969437,37385.6384284581
Locomotive operating occupations,6.266851780926848,49.0027001148985,,194737.45427996936,36241.98460040853
"Railroad brake, signal, and switch operators",6.104873705069355,34.699999999999996,,113360.10908771666,32983.96904708155
Sailors and deckhands,6.072663301208506,49.927192464870295,,543639.7006381259,27311.496568980965
"Bridge, lock, and lighthouse tenders",5.87925,23.5,,79523.01275,21767.92575
Operating engineers,5.454673740435975,32.6,,214996.21768442326,24520.26706005486
Hoist and winch operators,5.412850939245496,38.8,,177555.18398907417,25928.050891812985
Excavating and loading machine operators,5.289400544959128,32.6,,160681.9772297911,24461.71480472298
Miscellaneous material moving equipment operators,5.6759508920888075,22.77400177844071,,218673.967866158,22460.595333027366
"Helpers, mechanics and repairers",5.400698981917642,28.4,,342017.7231803677,12231.245631363015
"Helpers, construction trades",5.342570259598721,17.5,,520647.1257079559,9881.275071018921
Construction laborers,5.41962596797951,17.5,,636770.3196604055,14938.973210895254
Production helpers,5.363626072584845,28.400000000000002,,383075.6327514773,12272.230229346374
Garbage collectors,5.118479020039757,17.5,,676112.41462956,16056.635442969968
Stevedores,5.2375797409626905,24.399999999999995,,218888.74908177074,31311.900009665573
Stock handlers and baggers,5.617523824990588,17.5,,412432.1417112655,8213.831522068105
Machine feeders and offbearers,5.3873222804780125,17.5,,271752.9358556516,14118.387208917859
"Freight, stock, and material handlers, n.e.c.",5.77618002002049,17.5,,494133.80529045855,14523.725742768993
Garage and service station related occupations,5.51637936322925,21.6,,386238.27642169193,10686.706898349794
Vehicle washers and equipment cleaners,5.2770577254957205,17.5,,560021.9188461945,9673.455094565563
Hand packers and packagers,5.287159788359788,28.4,,315603.37345396826,10235.979593650794
"Laborers, except construction",5.466584755749485,17.515673976583113,,526340.0250283584,13332.605164062748
"Military occupation, rank not specified ",7.210998170795655,0.0,,3538645.3696012544,18653.361423430386
999,3.379411095071858,0.0,,355819.5823158473,4849520.94233212
