OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
"Sheriffs, bailiffs, and other law enforcement officers",6.913431031877927,25.613711142778975,,155417.41943340833,34434.94601944443
Crossing guards,5.7126626275948285,17.5,,273504.0479330668,15289.605160120347
"Guards and police, except public service",6.430838705856042,21.9,,408624.68938972295,23747.863369590414
"Protective service occupations, n.e.c. ",5.838547637793463,14.7,,1854449.6158864778,8017.741978258768
Bartenders,6.54355855660881,19.9,,251465.7109514397,15461.87056515027
Waiters and waitresses,6.064958973301764,20.299999999999997,,614936.4313324908,9985.752549166555
Cooks,5.59831520094057,31.019672009966683,,501978.0803706768,14433.113281583263
"Kitchen workers, food preparation",5.432746593843688,26.4,,558040.0263409421,8745.3124402624
Waiters'/waitresses' assistants,5.300408412623586,16.866656237910924,,555020.9238475345,8461.308958230718
Miscellaneous food preparation occupations,5.121997010744924,23.307230195313114,,718409.82664675,8666.384178573982
Dental assistants,6.7539322589983595,47.8,,128270.81391637409,18007.106985651615
"Health aides, except nursing",6.7302517829028465,47.800000000000004,,243261.3291186446,17884.52724563038
"Nursing aides, orderlies, and attendants",6.075811314189738,36.29999999999999,,244592.08193827647,16366.251713766764
"Supervisors, cleaning and building service workers",6.051357769385127,16.1,,256931.45659869787,26779.92415068217
Janitors and cleaners,5.429779223648163,16.1,,520173.9647962449,17815.81879988143
Elevator operators,5.628778225722224,17.5,,466994.70548116893,26798.154366762057
Pest control occupations,6.367236123910115,28.399999999999995,,183170.23827886864,26447.303267881194
"Supervisors, personal service occupations",7.070330924877199,14.7,,258697.08703489508,30238.305222994997
Barbers,6.0152250821269995,35.0,,430818.803283275,22060.144615717843
Hairdressers and cosmetologists,6.32479012797338,35.0,,122257.10535580874,17112.013289582803
"Attendants, amusement and recreation facilities",6.192942679323873,14.700000000000001,,676705.2325822153,16838.927695306826
Guides,7.242036152796726,14.1,,1439673.2732946794,18417.508867667122
Ushers,5.905287471276685,14.899999999999999,,814931.1260849377,12974.932838042172
Public transportation attendants,7.3995607584370156,34.52998370234925,,100644.41612175538,31856.26244186509
Baggage porters and bellhops,6.369114000150297,20.2,,434553.6474637409,20810.044998872774
Welfare service aides,8.402628026918109,52.4,,250386.7469742899,30288.873079636494
"Child care workers, n.e.c.",6.221857913817124,14.1,,477101.93229039124,10472.529591301893
"Personal service occupations, n.e.c. ",6.213309117487459,22.11034452208773,,571438.9891781748,11632.53178883487
"Farmers, except horticultural",6.272365975888742,40.7,,231201.7051395756,30732.950745677885
"Managers, farms, except horticultural",6.561124384517898,43.7,,262528.5732615877,40144.94767415287
Farm workers,4.67273541964196,18.4,,639554.9927339077,13394.292732893427
"Supervisors, related agricultural occupations",6.479430792424985,45.29999999999999,,439927.7001863856,33102.725211671685
"Groundskeepers and gardeners, except farm",5.307129399742043,22.5,,718348.9894888642,16155.729215014964
"Animal caretakers, except farm",6.302475544020763,28.4,,490744.4291209157,14538.101550542357
"Graders and sorters, agricultural products",4.440733536221881,18.4,,375684.1214350704,12639.462962381953
"Inspectors, agricultural products",7.255632582322357,40.6,,108412.13358218904,32638.985601919743
Timber cutting and logging occupations,5.433209643392613,27.953352233274217,,615109.2973025568,25404.272026465813
Fishers,5.610728033009332,30.200000000000006,,579871.6378111932,27143.179003627705
"Supervisors, mechanics and repairers ",6.6544678919900155,45.3,,166594.88744724303,45549.59610619469
Automobile mechanics,5.844060138264099,36.7,,422867.2325194162,26764.934136750515
"Bus, truck, and stationary engine mechanics",5.944906109270116,36.7,,173130.01781233182,32731.556694139974
Aircraft engine mechanics,6.804011218761192,48.20000000000001,,298181.19957022654,42056.32816271855
Small engine repairers,5.868543800653949,32.8,,514048.08464149013,23015.958221629913
Automobile body and related repairers,5.615897944187159,36.7,,357224.2078156775,27939.031922347353
Heavy equipment mechanics,5.83120403397657,29.48029286511802,,319225.0110334924,30324.368064132585
Industrial machinery repairers,6.117011415618182,32.8,,198331.52580610287,37007.98342865549
Machinery maintenance occupations,5.9466239329409225,24.200000000000003,,349095.4827883756,32153.707294523712
"Electronic repairers, communications and industrial equipment",6.544653992970256,35.0,,436746.53281177167,29566.00975093541
Data processing equipment repairers,7.201148366015114,33.900000000000006,,339219.75500067166,31760.942128725706
Household appliance and power tool repairers,6.1484320224361015,32.8,,132590.41490853464,29627.716776085155
Telephone line installers and repairers,6.609109608789015,39.199999999999996,,180948.99113094443,38942.81986048773
Misc. electrical and electronic equipment repairers,6.722875085494,33.60054301643557,,348077.79396464175,46230.176749777194
"Heating, air conditioning, and refrigeration mechanics",6.22195580362228,32.8,,253918.9611544595,32460.76983711129
"Camera, watch, and musical instrument repairers",6.6667156443684545,37.3,,369470.0557611135,32158.424743534943
Locksmiths and safe repairers,6.233416472830199,32.8,,268803.7256396603,30430.71098282095
Mechanical controls and valve repairers,6.259188418841884,32.8,,169727.8583858386,35462.76867686769
Elevator installers and repairers,6.316353805032413,32.8,,349534.2045838582,48903.652892561986
Millwrights,6.201938663388418,40.3,,134052.3246771614,44608.0343128189
"Mechanics and repairers, n.s. ",6.071331737846001,32.8,,259066.91057935802,29934.919009824902
"Supervisors, construction, n.e.c.",6.27910304860832,50.300000000000004,,300085.9714572931,44454.45859265711
Brickmasons and stonemasons,5.410315705945701,34.23536001058021,,580935.9470025884,26690.16917757751
Carpenters,5.809518829545811,39.9,,475622.1219583332,26485.530039310288
Drywall installers,5.176046796425128,28.4,,673524.3377715243,23324.368864917447
Electricians,6.405874694471366,49.199999999999996,,291818.9314806362,36175.661610312985
Electrical power installers and repairers,6.269451929554422,37.498989510153024,,208359.83550067365,40871.341052353
"Painters, construction and maintenance",5.557597918154338,29.799999999999997,,576862.8304464283,21888.86899839402
Paperhangers,6.179919533474979,24.3,,519182.59617557976,23319.678405135393
Plasterers,4.929581156733883,33.2,,456867.9939336067,24909.561085210356
"Plumbers, pipefitters, and steamfitters",5.940974477091052,40.6,,370207.5803802663,33738.88486581357
Concrete and terrazzo finishers,5.143819068302936,31.6,,538125.7514020811,25511.66623928269
Glaziers,5.8452677669248905,25.5,,1104080.5969181543,30210.198518019537
Insulation workers,5.591667905087433,28.399999999999995,,932244.9448035865,27021.338559468964
"Paving, surfacing, and tamping equipment operators",5.272219400711021,32.60000000000001,,608226.8846668821,26211.588069624635
Roofers,5.1524893344042395,31.199999999999996,,1079415.979030413,20640.05602784355
Sheetmetal duct installers,5.999134929955541,36.8,,398226.0267542572,31975.586811089674
Structural metal workers,5.857749939291785,33.648809404773814,,536187.8141685831,32411.014927078722
"Drillers, earth",5.750271382048791,26.3,,411505.65663029195,32942.36342341313
"Construction trades, n.e.c. ",5.492130319321199,17.5,,624384.2030960554,23614.957238163093
"Drillers, oil well",5.5700083665534725,26.299999999999997,,786846.0355332447,32163.912594123725
Explosives workers,6.2958037336857755,32.1,,1072894.0679002148,32227.283165372544
Mining machine operators,5.741288295874085,26.300000000000004,,138022.29750955373,37285.6139322495
"Mining occupations, n.e.c. ",5.537481259370315,26.3,,765507.3367109549,27705.231143049165
"Supervisors, production occupations",6.528262315107798,45.3,,156792.97410677173,41140.57535431894
Tool and die makers,6.407627711686494,42.0,,109537.31187543737,44234.10302309307
Machinists,6.114088205534063,47.8,,257826.86411293753,34059.23573138116
Boilermakers,6.006431253495246,30.700000000000003,,356822.7622034034,35076.76272269713
"Precision grinders, filers, and tool sharpeners",5.976054044272876,18.7,,127727.81723867543,32293.674889920985
"Patternmakers and model makers, metal",6.6417870661619665,39.099999999999994,,104993.351655382,41208.64040091699
Lay-out workers,6.017026946994374,35.5,,390003.0447142434,31220.95498963577
"Engravers, metal",6.323412479293208,41.2,,207255.46951960243,26065.980011043623
Cabinet makers and bench carpenters,6.019937092655223,38.6,,289860.29944093316,26171.497924452025
Furniture and wood finishers,5.847544415525631,29.0,,340847.10342876543,21813.529987552338
Dressmakers,5.708537165961734,31.699999999999996,,254658.59365491164,18334.008721391558
Upholsterers,5.476406521358661,30.299999999999997,,298348.1339544151,23406.967272041897
Shoe repairers,5.356076850501759,32.8,,392723.18642250623,20315.82897332533
"Hand molders and shapers, except jewelers",6.169752392935784,28.4,,225846.321035366,25230.354469060352
Optical goods workers,7.042077736835849,51.4,,113887.4269922399,27771.284678473792
Dental laboratory and medical appliance technicians,6.965176659870692,61.0,,241936.32316136255,21426.17010083297
Bookbinders,5.860715798722796,31.3,,323056.6563632655,21196.21690490013
Butchers and meat cutters,5.250042133587754,32.1,,322611.7378033975,21590.684392290837
Bakers,5.704115222626059,34.2,,323539.51976894145,17470.949648722504
Food batchmakers,5.663257445212561,28.400000000000002,,295754.1332333205,18973.398037585906
Water and sewage treatment plant operators,6.605351459376774,35.0,,115142.15533788952,35692.809183094425
Power plant operators,6.775289380976346,38.8,,251850.5749245093,52820.37468545546
Stationary engineers,6.467365200372627,35.0,,180325.87828078662,41959.3840197595
Miscellaneous plant and system operators ,6.431469747546423,26.300000000000004,,202220.37302364627,43849.25139419137
Lathe and turning machine set-up operators,5.77300050091835,28.400000000000002,,629771.175404909,26872.0806478544
Punching and stamping press machine operators,5.648458892484555,28.4,,351146.5462671706,24225.99943424834
Rolling machine operators,5.739434142419217,36.0,,172658.19382883562,28725.2561435248
Drilling and boring machine operators,5.616476482048427,28.399999999999995,,258300.4325772335,25077.20929585305
"Grinding, abrading, buffing, and polishing machine operators",5.5047070933932245,18.7,,296939.2732734419,27222.20525921767
Forging machine operators,5.602679328472105,35.5,,1068340.2158159516,31066.231756260244
Molding and casting machine operators,5.735316048127436,28.4,,433523.8767666497,26894.63484155228
Metal plating machine operators,5.5374987279943015,28.4,,441865.0423662698,27029.088226315253
Heat treating equipment operators,5.850147529662879,35.5,,135179.07966601796,34344.59576872371
"Wood lathe, routing, and planing machine operators",5.657155312433795,28.4,,229559.18661013542,26309.68303302243
Sawing machine operators,5.2611700417872065,27.699999999999996,,309247.36497045227,20197.098509012685
Nailing and tacking machine operators,5.406003871312241,28.399999999999995,,321042.80965491926,20192.147877452942
Miscellaneous woodworking machine operators,6.117310357293487,28.4,,479388.50653732603,23845.90753348999
Printing press operators,6.121784786506165,40.199999999999996,,295898.47238483775,27201.126321759173
Typesetters and compositors,6.253946853262134,39.55872487864328,,248297.54781999465,28282.8139157671
Winding and twisting machine operators,5.171722997654478,28.400000000000002,,72978.38491559964,18938.567231899106
"Knitting, looping, taping, and weaving machine operators",5.3194041440189626,24.9,,182081.7656218072,19957.14540847603
Textile cutting machine operators,5.089188108252233,28.4,,117940.59689819135,18472.238812602765
Textile sewing machine operators,4.9283059079331935,28.400000000000006,,239310.37587119147,14700.71240441147
Shoe machine operators,5.205544790579818,28.400000000000002,,379598.63466984645,17514.133999105678
Pressing machine operators,4.920345860303352,18.2,,265613.4535954658,14903.992754323253
Laundering and dry cleaning machine operators,5.308640247897783,18.2,,481110.6535744512,16039.41028038659
Miscellaneous textile machine operators,5.47100126214663,28.4,,181010.53457423995,20931.86895731984
Cementing and gluing machine operators,5.413203029946231,28.399999999999995,,239657.35091644098,20093.48302523647
Packaging and filling machine operators,5.164817249539837,28.399999999999995,,247360.38010092283,17430.937976284386
Extruding and forming machine operators,5.725059866845609,28.4,,244472.88609510276,26273.92989658167
Mixing and blending machine operators,5.691146948857828,28.400000000000002,,296245.2915544146,27047.746789155142
"Separating, filtering, and clarifying machine operators",6.480536048404733,28.39999999999999,,215437.85721575585,39929.517362039216
Painting and paint spraying machine operators,5.551143254818945,29.0,,327829.12082384166,25316.40389185512
"Roasting and baking machine operators, food",5.73706196333256,28.399999999999995,,598329.7560145432,21658.46368066837
"Washing, cleaning, and pickling machine operators",5.495734698229899,28.399999999999995,,317971.49754745146,20791.188952868415
Folding machine operators,5.796110098115829,28.4,,317509.1357818876,29499.45833116263
"Furnace, kiln, and oven operators, except food",5.8015359621917,32.5,,213514.84520750257,30024.456978289767
Slicing and cutting machine operators,5.336628731536892,27.57555294199038,,318171.4391781106,20693.065495174513
Motion picture projectionists,6.518540170369133,33.9,,832834.4518957742,15666.159679305161
Photographic process machine operators,6.630240315366538,35.9,,300673.0719714199,20529.605905541655
"Machine operators, n.s. ",5.632575480622356,28.4,,389308.0216462141,23921.103847529397
Welders and cutters,5.6443438727965685,40.1,,472874.26488336176,28191.92009693942
Assemblers,5.7506943788427005,28.4,,314401.93863575364,22430.57155238468
"Graders and sorters, except agricultural ",6.313429587427292,28.4,,231136.82891642183,27812.439597221197
"Supervisors, motor vehicle operators",6.667608794900659,45.3,,184248.4465862082,37842.23244661757
Truck drivers,5.828461229416397,31.53118831339267,,274865.69025080104,29438.590697131844
Bus drivers,6.1665265405369505,32.4,,104821.18799094768,23703.20538926715
Taxicab drivers and chauffeurs,6.298397307595368,22.0,,267716.71257097955,23272.48068318285
Parking lot attendants,5.963408054152156,21.6,,630045.9120150096,15539.672193064207
Railroad conductors and yardmasters,6.590189601183717,40.9,,157046.50841333746,48818.76370393311
Locomotive operating occupations,6.535774032545729,44.87838349762889,,127257.87359150549,48450.277260849725
"Railroad brake, signal, and switch operators",6.140722291407223,34.7,,62205.067662930676,42848.56421751764
Sailors and deckhands,6.3871051452027645,49.753832362169426,,749329.8124749345,39874.50593314303
Operating engineers,5.5916702939758585,32.60000000000001,,347767.31976719695,33120.69676631236
Hoist and winch operators,5.7346522029306,38.79999999999999,,247195.05526501907,37300.75888792597
Excavating and loading machine operators,5.474385290022536,32.6,,272581.7168243214,32537.054100219615
Miscellaneous material moving equipment operators,6.09630765405495,35.0,,331180.1068749741,35891.60548671833
"Helpers, mechanics and repairers",5.1621113201283615,28.399999999999995,,481902.23614031204,14895.898270074877
"Helpers, construction trades",5.223645852445315,17.5,,654247.4088434958,14928.259861782153
Construction laborers,5.354906759513046,17.5,,705635.0249295556,21336.05077118951
Production helpers,5.319242841673863,17.5,,434065.2523404197,17287.76791808874
Garbage collectors,5.364205002252869,17.5,,814894.1616588185,21733.99040542809
Machine feeders and offbearers,5.5135566847055255,17.5,,492937.75677834236,19796.913014141915
"Freight, stock, and material handlers, n.e.c.",6.601822554107075,17.5,,159831.5716575961,30967.371471965573
Garage and service station related occupations,5.617269865542102,21.6,,537340.4540925735,13066.509327232652
Vehicle washers and equipment cleaners,5.259561338874107,17.5,,603288.6370396639,14311.42554461038
Hand packers and packagers,5.17434380723392,28.4,,452139.398490412,14089.43880636562
