OCC1950,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
"Chainmen, rodmen, and axmen, surveying",6.416666666666667,39.39999999999997,37.70000000000001,526685.9363222872,13739.789311241066
Deliverymen and routemen,6.232488702388638,28.0,30.39999999999989,151105.1766089785,21566.93370412673
"Dressmakers and seamstresses, except factory",5.489250301176907,31.7000000000002,36.10000000000006,168032.7657924814,9279.802667346245
"Filers, grinders, and polishers, metal",5.403654755130245,18.6999999999999,23.287481273299505,170778.1960874261,20146.33882843439
Laundry and dry cleaning operatives,5.0833755691183296,18.200000000000372,30.50691800862893,359455.9892330691,10428.518007351156
"Meat cutters, except slaughter and packing house",5.469007196532941,32.100000000000335,34.700000000000024,249878.12517318473,17284.65678073666
Mine operatives and laborers,5.633592310252726,26.299999999999493,37.47757414127591,176499.21879084568,24964.861885741655
"Oilers and greaser, except auto",5.5077362532730305,24.199999999999996,25.900000000000002,145144.80399224674,24579.590335634373
"Painters, except construction or maintenance",5.507521708997513,29.0,31.68782614456344,255376.9597822985,17821.59264544009
Photographic process workers,6.693397489471848,35.89999999999993,38.0,395365.2527973645,14178.848922030818
Power station operators,6.66495918806999,38.80000000000012,43.300000000000104,78976.56727385882,36664.39933456208
Sailors and deck hands,5.734912868057344,33.69999999999999,45.699999999999925,726101.5870890205,19006.648696597706
Sawyers,5.034081164070929,27.69999999999985,33.79999999999987,305238.71690318774,14134.606471363892
Stationary firemen,5.640239051028896,32.5,40.299999999999876,113296.99999095873,25021.47076959242
"Switchmen, railroad",6.132811251398434,32.799999999999976,41.89999999999999,233192.85775930958,30921.37334185712
Taxicab drivers and chauffers,6.128727073461625,22.0,28.1,278354.5455186475,16109.848668729652
Truck and tractor drivers,5.648138220969348,32.0999999999985,30.397067454089644,245817.04303028752,20460.670362717297
"Weavers, textile",5.149925202091596,24.89999999999995,34.5,150058.2248329056,13669.539999725512
Welders and flame cutters,5.58923533350898,40.09999999999985,41.9000000000001,279318.48848279763,21453.308657730646
Operative and kindred workers (n.e.c.),5.476034769573619,28.400000000028115,31.588044490404776,230874.47580182267,15801.282249302642
"Housekeepers, private household",4.74481197615526,24.899999999999963,20.700000000000003,203936.4384608489,7202.893079646811
"Laundresses, private household",4.68116554054054,17.60000000000001,31.799999999999997,82972.77956081081,8662.246199324325
Private household workers (n.e.c.),5.040415211619339,18.90000000000023,26.706068593617854,290242.8357197253,6112.019367851973
"Attendants, hospital and other institution",6.0313575291518875,36.3,41.70000000000409,216588.32967009765,10810.74176072104
"Attendants, professional and personal service (n.e.c.)",6.2166895899856405,14.100000000000184,33.9789348230467,388234.3723035815,6957.689259162764
"Attendants, recreation and amusement",6.2379857022610645,14.700000000000433,31.299109347790665,1254686.8572011585,8933.14247884672
"Barbers, beauticians, and manicurists",6.363709193492723,35.0,36.058942842129554,111621.19665163558,11717.071711875666
Bartenders,6.366621666981093,19.900000000000254,24.5,268548.42710663454,10589.49266325453
Charwomen and cleaners,4.9948246887966805,12.400000000000233,20.700000000000216,224007.92757157676,8096.70996473029
"Cooks, except private household",5.467120524391708,26.399999999997704,30.700000000002305,504130.02955773316,8262.922058810984
Counter and fountain workers,5.360006202547639,15.300000000000145,23.0,479983.79604243004,4059.1378142911294
Elevator operators,5.19925941451827,20.899999999999984,27.600000000000012,375907.70753860124,17270.407811080837
"Firemen, fire protection",6.975676560986319,43.8000000000002,54.10000000000005,303897.0031432295,32812.66389398047
"Guards, watchmen, and doorkeepers",6.441451807470655,21.89999999999933,42.08344674470442,374702.17049868515,18497.05933070231
"Housekeepers and stewards, except private household",7.569068257939048,36.40000000000002,42.09999999999993,120515.60153087939,22407.335580063664
Janitors and sextons,5.290156245652196,16.100000000002247,23.068095864532125,440565.4645864502,12335.200275476875
Policemen and detectives,7.602335554451692,47.79999999999991,59.69999999999985,109647.62489896214,32902.87597694426
Porters,6.402299355916555,20.20000000000001,27.300000000000008,592380.1737486536,12858.804312941022
Practical nurses,7.150456077731509,41.90000000000057,60.0,109799.53051160024,16554.010963712077
Sheriffs and bailiffs,7.158067353419103,55.0,43.20000000000001,110694.64025999195,27104.265798536053
"Ushers, recreation and amusement",6.024873781337047,14.899999999999997,20.0,1034010.5982111769,6733.053599408078
Waiters and waitresses,6.085613764206345,20.300000000000594,28.100000000000612,487632.3859121576,6708.417060775803
Watchmen (crossing) and bridge tenders,5.4854167302934975,23.5,31.725831475429807,57609.61880401918,10719.851281189873
"Service workers, except private household (n.e.c.)",5.33700054760753,17.600000000000747,20.077680336633215,732966.1276606728,6107.221932187136
Farm foremen,5.527369421470891,35.0,24.5,343577.16296281316,21429.056457646653
"Farm laborers, wage workers",4.5547478610176775,18.40000000000045,25.0072874941345,539065.8037100544,8556.774993531524
Fishermen and oystermen,5.460198840755753,30.20000000000036,34.099999999999916,340445.79813570285,19044.317630282945
"Gardeners, except farm and groundskeepers",5.335343407431512,22.5,28.60000000000093,726658.3843376924,10605.59462262808
Longshoremen and stevedores,5.2375797409626905,24.400000000000027,36.30000000000005,218888.74908177074,31311.900009665573
"Lumbermen, raftsmen, and woodchoppers",5.0008734182608325,26.399999999999828,33.29999999999953,413039.5296962209,15937.516346413304
Laborers (n.e.c.),5.512200519505241,17.5,27.75354028794477,513989.5780954214,12785.415813511894
N/A (blank),3.379411095071858,0.0,0.0,355819.5823158473,4849520.94233212
