OCC1990,EDUC_mean,PRESGL_mean,PRENT_mean,FTOTINC_mean,INCTOT_mean
Slicing and cutting machine operators,4.781164303063543,28.4,,170066.4606283789,9439.908720520254
Motion picture projectionists,6.138202247191011,33.9,,829001.8741573034,10627.269662921348
Photographic process machine operators,6.298728813559322,35.9,,262964.0683262712,8244.130473163841
"Machine operators, n.s. ",4.944342800606199,28.4,,162281.17533431225,10682.20394814332
Welders and cutters,5.081263282981786,40.1,,175118.36298818528,13644.605681117027
Solderers and brazers,4.987300094073377,28.4,,123453.1669802446,7172.662276575729
Assemblers,5.119375066804432,28.4,,197936.57784052446,9076.865669647628
"Hand painting, coating, and decorating occupations",5.439363817097416,29.8,,225823.9375745527,10060.178926441351
"Production inspectors, checkers, and examiners",5.391174438364862,28.4,,102162.74160115035,11818.636855963698
"Graders and sorters, except agricultural ",4.613831459315682,28.4,,288019.8991657599,6137.350985370572
"Supervisors, motor vehicle operators",6.149113082039912,45.3,,75175.14190687361,17138.910753880267
Truck drivers,5.019923672043444,30.58024293505206,,199560.94109372658,13496.580980272336
Bus drivers,5.503357740132577,32.4,,108211.75720289415,8858.996144014558
Taxicab drivers and chauffeurs,5.3630399591036895,22.18157109994036,,275816.15284996165,9115.73528158814
Parking lot attendants,5.293971924029727,21.6,,551643.1754748143,6327.060280759702
Railroad conductors and yardmasters,5.67756064690027,40.9,,41525.27830188679,22217.420822102427
Locomotive operating occupations,5.735005015045135,48.824874623871615,,75551.49067201605,21686.636910732195
"Railroad brake, signal, and switch operators",5.774290627687017,34.7,,76890.41294067068,19016.77558039553
Sailors and deckhands,5.441122260905181,48.145955355314356,,621707.6854392792,16830.12594716363
"Bridge, lock, and lighthouse tenders",5.02555910543131,23.5,,115483.26517571884,13381.916932907348
Operating engineers,4.86969696969697,32.6,,156072.91300813007,15182.423133776792
Hoist and winch operators,4.778768668743957,38.8,,127672.10411518213,16942.484151713765
Excavating and loading machine operators,4.681973515591627,32.6,,204857.22533105512,14633.002990175139
Miscellaneous material moving equipment operators,5.1235819625638115,20.789719228587636,,189418.94448383438,12692.571965399886
"Helpers, mechanics and repairers",4.9718532959668575,17.5,,447500.06506640674,6526.060679907396
"Helpers, construction trades",6.052489905787349,39.4,,707783.6594885599,7404.609690444146
Construction laborers,4.87981279022999,17.5,,502457.9257376869,8606.9184430875
Production helpers,4.9548492702223434,28.4,,243107.25712726777,8743.670031373618
Garbage collectors,4.326338797814207,17.5,,381417.4137704918,8948.856830601093
Stevedores,4.488020176544767,24.4,,231932.26796973517,16574.092055485497
Stock handlers and baggers,5.282210195530726,17.5,,409076.6087857891,5012.053072625698
Machine feeders and offbearers,4.843256555120962,17.5,,218462.32101984645,8878.960596841953
"Freight, stock, and material handlers, n.e.c.",5.232652348524533,17.5,,470625.74754670856,9803.066177754496
Garage and service station related occupations,4.962322307586144,21.6,,389315.0570455905,5452.969130974836
Vehicle washers and equipment cleaners,4.713798251226274,17.5,,448366.9341010876,6279.446577095329
Hand packers and packagers,4.767928476317291,28.4,,224440.42400608712,6591.925171200304
"Laborers, except construction",4.928672953704539,17.5,,345795.2633336341,8392.608293475318
"Military occupation, rank not specified ",6.734180911520924,0.0,,3917771.867247692,9781.745378377771
999,3.1096880719354263,0.0,,296729.1018216663,4291332.318155323
